account_id,customer_id,count_of_tran_last_180days,CreditInflow_last_180days,Debitoutflow_last_180days,Count_of_Dr_tran_last_180days,product_name,product_code,On_App,On_USSD,On_Business_app,clear_balance,has_card,Payday_loan,Salary_loan,Device_loan,child_account,teenager_account,School_fees_advance,NYSC_loan,Eventss,Dataa,Bills,Travels,Airtime,HealthConnect,Insurance,ExpenseTracker,QR_pay,Evoucher,Movies,Marital_status,Age
ACC100150,CUST200150,10,0.0,624616.08,3,Youth,P001,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,,No,No,No,No,No,No,,,No,No,No,Yes,No,Married,0
ACC100151,CUST200151,0,0.0,0.0,1,Savings,P001,Inactive,Inactive,,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,22
ACC100152,CUST200152,0,415261.86,0.0,0,Salary,P001,,Inactive,Inactive,0.0,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,21
ACC100153,CUST200153,0,402168.76,431135.08,0,Current,P003,Inactive,,Inactive,53485.67,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Single,20
ACC100154,CUST200154,50,392404.29,411095.98,0,Youth,P001,Inactive,Inactive,,0.0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,,No,No,No,Married,40
ACC100155,CUST200155,0,0.0,0.0,0,Savings,P002,,Inactive,,0.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,45
ACC100156,CUST200156,1,0.0,0.0,0,Savings,P002,Inactive,,Inactive,0.0,Yes,Yes,No,No,No,,No,Yes,No,No,,,No,Yes,No,,No,No,No,Single,26
ACC100157,CUST200157,2,442368.79,186179.14,6,Salary,P002,,Active,Inactive,0.0,No,Yes,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,22
ACC100158,CUST200158,0,0.0,0.0,0,Savings,P003,,Inactive,,0.0,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,,Married,19
ACC100159,CUST200159,2,0.0,430173.53,0,Current,P001,Active,Inactive,Active,214728.01,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,Single,57
ACC100160,CUST200160,0,521055.72,0.0,0,Current,P002,,,,0.0,No,No,Yes,No,No,No,No,No,No,,No,No,No,,No,Yes,,No,No,Married,37
ACC100161,CUST200161,1,0.0,527236.1,30,Youth,P002,,,Inactive,222640.21,,Yes,No,,No,No,No,No,No,,No,No,,No,,,No,Yes,No,Single,22
ACC100162,CUST200162,1,0.0,451516.35,6,Youth,P002,Inactive,Inactive,,0.0,No,No,No,No,,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,Single,69
ACC100163,CUST200163,1,0.0,139852.99,0,Savings,P001,,,Inactive,0.0,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Single,20
ACC100164,CUST200164,0,0.0,0.0,30,Salary,P002,Inactive,,Inactive,0.0,Yes,,,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,Single,42
ACC100165,CUST200165,5,518061.96,0.0,0,Current,P001,Inactive,,Active,361823.09,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,41
ACC100166,CUST200166,0,0.0,0.0,0,Savings,P002,Inactive,Inactive,Inactive,0.0,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,No,,No,Yes,Single,45
ACC100167,CUST200167,0,0.0,466541.06,0,Salary,P002,,Inactive,Inactive,0.0,,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Married,66
ACC100168,CUST200168,0,0.0,280915.12,0,Savings,P001,Active,Inactive,,0.0,Yes,No,No,No,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Single,43
ACC100169,CUST200169,1,427500.2,0.0,1,Salary,P002,Inactive,,,0.0,No,,No,No,,No,No,No,,No,,Yes,No,,No,No,No,No,No,Married,34
ACC100170,CUST200170,1,0.0,610662.06,12,Youth,P003,,Inactive,Inactive,218654.66,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Single,45
ACC100171,CUST200171,0,0.0,826020.85,3,Current,P001,Inactive,Inactive,Inactive,0.0,No,No,No,Yes,No,No,No,No,No,,No,,No,No,No,No,,No,No,Married,58
ACC100172,CUST200172,1,0.0,0.0,0,Youth,P002,Inactive,Inactive,,0.0,No,No,No,No,No,No,,,No,No,No,No,No,,No,No,Yes,No,Yes,Married,35
ACC100173,CUST200173,0,0.0,0.0,0,Current,P003,Inactive,,,315975.17,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,Single,64
ACC100174,CUST200174,1,0.0,332035.77,0,Salary,P003,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,Single,25
ACC100175,CUST200175,0,530806.37,0.0,0,Salary,P001,Inactive,,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Married,64
ACC100176,CUST200176,1,483460.45,671954.38,0,Savings,P002,Inactive,Inactive,Inactive,305943.33,No,No,No,No,No,No,,No,No,No,No,No,No,,No,,No,,Yes,Single,52
ACC100177,CUST200177,0,0.0,0.0,0,Salary,P001,Inactive,Inactive,Inactive,33597.63,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,Yes,Single,54
ACC100178,CUST200178,10,0.0,222777.47,1,Salary,P003,Inactive,Inactive,Inactive,612646.59,No,No,,,No,,No,,No,No,No,No,No,No,No,Yes,No,No,No,Married,61
ACC100179,CUST200179,0,766845.84,0.0,3,Savings,P003,Inactive,Inactive,Inactive,0.0,Yes,No,No,No,No,No,No,No,,,No,No,No,No,No,No,No,No,,,50
ACC100180,CUST200180,0,0.0,0.0,0,Savings,P001,Inactive,Inactive,Inactive,0.0,,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,,No,No,No,Single,22
ACC100181,CUST200181,0,727630.07,0.0,0,Current,P001,Inactive,,Active,0.0,No,,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Single,0
ACC100182,CUST200182,10,0.0,0.0,0,Salary,P002,,Inactive,,389338.74,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Married,62
ACC100183,CUST200183,5,655519.21,0.0,0,Savings,P003,Inactive,Inactive,,0.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,69
ACC100184,CUST200184,0,208248.32,0.0,0,Current,P001,Inactive,Active,,0.0,,No,No,,No,,No,No,No,Yes,No,No,No,No,No,No,No,No,,Single,52
ACC100185,CUST200185,1,547027.06,373071.18,0,Current,P003,Active,Inactive,Inactive,32564.96,,No,No,,No,No,,No,No,No,,No,No,,No,No,No,,No,Single,43
ACC100186,CUST200186,5,103062.41,396667.17,1,Youth,P001,Inactive,Inactive,Inactive,34659.74,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Widowed,57
ACC100187,CUST200187,1,0.0,0.0,6,Savings,P002,,,,0.0,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Married,24
ACC100188,CUST200188,1,588070.8,447173.01,0,Youth,P003,Inactive,Inactive,Inactive,0.0,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Single,42
ACC100189,CUST200189,0,0.0,0.0,1,Current,P002,Inactive,Active,,347336.37,,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,68
ACC100190,CUST200190,0,0.0,171503.62,0,Salary,P002,Inactive,Inactive,Active,0.0,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,,56
ACC100191,CUST200191,5,669223.69,497704.03,6,Savings,P003,Inactive,Inactive,,0.0,,Yes,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Single,41
ACC100192,CUST200192,10,479307.44,0.0,0,Savings,P001,Inactive,Inactive,Inactive,0.0,,No,No,No,No,,No,No,No,,No,No,No,,No,No,No,No,No,Single,49
ACC100193,CUST200193,1,402085.87,430752.77,0,Current,P002,Inactive,Active,Active,0.0,No,No,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Single,24
ACC100194,CUST200194,0,0.0,574368.91,0,Savings,P002,Inactive,,Inactive,0.0,No,No,No,No,No,No,,No,No,No,,No,No,No,No,No,No,,No,Single,55
ACC100195,CUST200195,0,1027333.83,0.0,0,Current,P003,Inactive,Inactive,Inactive,13380.6,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,Married,49
ACC100196,CUST200196,2,730700.57,496045.85,0,Savings,P003,Inactive,,Inactive,0.0,No,No,No,No,,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Married,48
ACC100197,CUST200197,5,0.0,543172.93,30,Savings,P003,Inactive,Inactive,Inactive,0.0,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,,No,No,Married,60
ACC100198,CUST200198,5,0.0,0.0,3,Salary,P002,,Inactive,,0.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,Single,35
ACC100199,CUST200199,2,0.0,459836.69,0,Current,P001,Inactive,Inactive,Inactive,0.0,No,Yes,,No,No,No,No,No,,No,No,No,No,No,,No,No,No,No,Single,26
ACC100200,CUST200200,1,0.0,349842.48,0,Youth,P001,Inactive,Inactive,,0.0,No,No,No,No,Yes,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Single,69
ACC100201,CUST200201,0,364203.93,0.0,1,Salary,P003,Inactive,Inactive,,88172.78,No,,No,No,,No,,No,No,No,,No,,,,No,No,No,No,Single,29
ACC100202,CUST200202,0,403885.12,0.0,3,Current,P002,,Active,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,Single,31
ACC100203,CUST200203,5,125021.59,0.0,1,Savings,P002,,Inactive,Inactive,167767.05,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Married,39
ACC100204,CUST200204,1,268516.84,416328.94,0,Current,P002,Inactive,Active,Inactive,17559.74,Yes,No,,No,No,,No,No,No,No,,No,No,No,No,No,No,No,No,Single,32
ACC100205,CUST200205,0,0.0,478908.81,1,Current,P003,Inactive,Inactive,Inactive,0.0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Married,46
ACC100206,CUST200206,0,492335.23,0.0,1,Salary,P002,,,,0.0,No,,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,Married,43
ACC100207,CUST200207,1,0.0,79175.8,0,Current,P002,Inactive,Inactive,Inactive,0.0,Yes,,,No,No,,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Divorced,27
ACC100208,CUST200208,0,721354.9,406273.68,0,Savings,P001,,Inactive,Inactive,0.0,No,No,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,38
ACC100209,CUST200209,0,0.0,412707.59,1,Youth,P003,Inactive,Active,Active,0.0,No,No,No,No,No,No,,No,,No,No,No,No,Yes,,No,No,No,,Single,39
ACC100210,CUST200210,1,307320.73,0.0,6,Youth,P003,Active,Inactive,Active,0.0,Yes,No,No,,No,,No,No,No,Yes,No,No,Yes,,No,No,No,Yes,No,Married,42
ACC100211,CUST200211,1,0.0,0.0,0,Savings,P003,,Inactive,Inactive,0.0,Yes,No,No,No,No,No,No,Yes,No,,No,No,No,No,No,,No,No,No,Married,45
ACC100212,CUST200212,1,0.0,160906.06,12,Youth,P002,,Active,,150737.82,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,Married,47
ACC100213,CUST200213,0,246203.48,0.0,0,Salary,P002,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,Yes,No,No,No,No,Single,21
ACC100214,CUST200214,2,0.0,345278.69,0,Current,P001,,,,0.0,No,No,Yes,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,28
ACC100215,CUST200215,0,468050.3,434248.81,0,Current,P003,,,Inactive,0.0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,Married,34
ACC100216,CUST200216,0,0.0,0.0,12,Youth,P002,Inactive,,Inactive,368474.72,No,No,No,No,No,No,No,No,No,No,,No,No,No,,No,No,No,No,Single,39
ACC100217,CUST200217,2,567795.18,398787.63,0,Youth,P001,Inactive,,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,,No,Single,55
ACC100218,CUST200218,1,0.0,0.0,0,Youth,P002,Inactive,,,0.0,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Divorced,38
ACC100219,CUST200219,5,0.0,0.0,0,Salary,P002,,Inactive,Inactive,0.0,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Single,27
ACC100220,CUST200220,1,0.0,0.0,0,Current,P003,Inactive,Inactive,Inactive,15214.6,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,Married,55
ACC100221,CUST200221,1,0.0,0.0,6,Current,P003,Active,,,0.0,,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,No,No,No,Married,33
ACC100222,CUST200222,0,0.0,0.0,0,Savings,P002,Inactive,Inactive,Inactive,0.0,,No,Yes,No,No,No,No,No,No,,No,,No,,No,No,No,No,Yes,Single,64
ACC100223,CUST200223,0,0.0,482092.04,3,Savings,P002,Inactive,Inactive,Inactive,266589.1,,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,63
ACC100224,CUST200224,0,0.0,282637.46,6,Salary,P002,Inactive,Inactive,Inactive,0.0,No,Yes,No,,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Single,65
ACC100225,CUST200225,0,0.0,0.0,0,Current,P002,Inactive,Inactive,Inactive,95548.93,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,Widowed,22
ACC100226,CUST200226,20,0.0,885217.12,3,Current,P002,,Inactive,,176719.12,No,No,No,No,,No,Yes,No,Yes,,No,No,No,No,No,No,No,No,Yes,Married,40
ACC100227,CUST200227,0,310701.84,0.0,0,Savings,P003,Active,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,,,No,No,No,No,Married,62
ACC100228,CUST200228,5,0.0,0.0,0,Savings,P003,Inactive,Active,Inactive,0.0,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,Single,62
ACC100229,CUST200229,1,0.0,787892.71,1,Current,P002,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,37
ACC100230,CUST200230,2,445398.65,557981.55,1,Salary,P002,Inactive,,Inactive,244487.44,Yes,No,No,,No,No,No,No,No,,No,No,No,,No,No,No,No,No,Single,23
ACC100231,CUST200231,1,0.0,339911.44,0,Youth,P003,Inactive,Inactive,,0.0,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,58
ACC100232,CUST200232,1,556238.4,0.0,0,Salary,P002,Inactive,,Inactive,0.0,,No,No,,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,Widowed,43
ACC100233,CUST200233,0,0.0,233478.56,6,Current,P003,Inactive,,Inactive,0.0,,No,No,No,No,No,No,Yes,No,No,No,,No,No,,,No,,No,Single,33
ACC100234,CUST200234,0,0.0,576339.29,1,Youth,P003,Inactive,Inactive,,0.0,No,,No,No,No,No,No,,No,No,No,No,No,,,No,No,No,No,Single,59
ACC100235,CUST200235,2,0.0,513254.14,0,Salary,P003,Active,,Inactive,0.0,No,No,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Married,28
ACC100236,CUST200236,0,318299.5,0.0,0,Salary,P003,Inactive,Active,Active,0.0,Yes,No,,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,,Married,19
ACC100237,CUST200237,0,620821.49,0.0,0,Current,P001,,,Inactive,0.0,No,No,No,No,,,No,No,Yes,Yes,No,No,Yes,,No,No,Yes,No,,Married,22
ACC100238,CUST200238,1,0.0,135753.25,0,Savings,P002,Inactive,Inactive,,0.0,No,No,,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,Married,62
ACC100239,CUST200239,0,0.0,597302.8,0,Salary,P002,,,,0.0,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,Single,28
ACC100240,CUST200240,10,373990.31,0.0,0,Salary,P002,,,Inactive,0.0,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,36
ACC100241,CUST200241,20,0.0,0.0,0,Savings,P003,Inactive,Inactive,Inactive,0.0,No,No,No,,,No,No,No,No,,No,Yes,No,No,No,,No,No,No,Married,46
ACC100242,CUST200242,10,0.0,0.0,3,Salary,P003,,,Inactive,0.0,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Married,21
ACC100243,CUST200243,0,406984.81,0.0,0,Salary,P003,Inactive,Inactive,Inactive,0.0,,No,No,No,No,No,No,No,No,,No,No,No,,No,,No,No,Yes,Single,39
ACC100244,CUST200244,0,716900.11,0.0,0,Savings,P002,Inactive,Inactive,Active,0.0,No,No,No,,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,Married,64
ACC100245,CUST200245,10,0.0,0.0,0,Current,P003,,,Active,0.0,,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,Single,50
ACC100246,CUST200246,0,625536.08,0.0,0,Current,P001,Inactive,,Inactive,0.0,No,No,No,No,,No,No,No,No,No,,No,No,No,No,No,No,No,No,Married,21
ACC100247,CUST200247,20,832928.36,0.0,0,Current,P002,Inactive,Active,,0.0,No,No,No,No,,No,,,No,,No,No,No,No,No,No,Yes,,No,Single,44
ACC100248,CUST200248,20,0.0,0.0,1,Youth,P001,,,Active,357924.22,No,No,,No,,No,No,No,No,No,,No,No,No,No,No,No,No,No,Married,58
ACC100249,CUST200249,5,0.0,0.0,0,Current,P001,Active,Inactive,Inactive,0.0,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,Married,43
ACC100250,CUST200250,0,0.0,0.0,0,Youth,P002,Inactive,Active,Inactive,461829.31,No,,No,No,No,No,No,No,No,Yes,No,,No,Yes,No,No,No,No,No,Single,43
ACC100251,CUST200251,0,391140.77,559513.12,0,Youth,P001,Active,Inactive,Inactive,0.0,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,60
ACC100252,CUST200252,5,399115.46,0.0,0,Youth,P001,Inactive,,Active,87176.48,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Single,20
ACC100253,CUST200253,0,0.0,522909.45,0,Savings,P003,Inactive,Inactive,,0.0,Yes,No,No,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,No,No,Married,32
ACC100254,CUST200254,0,685251.5,0.0,0,Youth,P001,,,Inactive,0.0,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,69
ACC100255,CUST200255,1,0.0,379045.6,0,Youth,P003,,,Inactive,0.0,Yes,No,No,No,No,No,No,Yes,No,No,No,,,No,No,No,No,No,No,,60
ACC100256,CUST200256,10,0.0,0.0,1,Savings,P001,Inactive,,Inactive,0.0,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,Yes,Married,29
ACC100257,CUST200257,1,0.0,0.0,12,Salary,P002,Inactive,Inactive,Inactive,59676.42,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Married,54
ACC100258,CUST200258,1,0.0,0.0,0,Salary,P002,,Inactive,Inactive,0.0,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Married,30
ACC100259,CUST200259,0,347611.75,525895.3,3,Youth,P002,Inactive,Inactive,,0.0,Yes,No,No,No,,No,,No,No,No,No,No,No,No,No,No,,,No,Single,59
ACC100260,CUST200260,1,0.0,0.0,3,Current,P002,Inactive,Inactive,Active,34119.26,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Married,58
ACC100261,CUST200261,50,675565.21,0.0,6,Salary,P003,Inactive,,Active,0.0,Yes,No,,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,Widowed,57
ACC100262,CUST200262,0,0.0,0.0,0,Current,P001,Active,Inactive,Inactive,0.0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Widowed,18
ACC100263,CUST200263,1,0.0,0.0,3,Savings,P001,Inactive,Inactive,,0.0,No,No,No,No,,Yes,No,,No,No,,No,,No,No,No,No,No,No,Married,65
ACC100264,CUST200264,5,146373.79,0.0,6,Salary,P002,Inactive,,Active,149689.09,No,,No,No,No,No,No,No,,No,No,,No,No,No,No,No,,No,Widowed,59
ACC100265,CUST200265,2,0.0,0.0,0,Savings,P003,Inactive,,Inactive,0.0,No,No,No,No,No,No,No,,,,No,No,No,No,No,No,No,,No,Married,33
ACC100266,CUST200266,1,0.0,0.0,0,Youth,P003,Active,Active,Inactive,172856.39,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,No,No,Married,42
ACC100267,CUST200267,2,0.0,0.0,12,Salary,P002,Inactive,Inactive,Inactive,0.0,Yes,No,No,No,,Yes,No,No,,No,No,No,No,No,Yes,No,No,,No,,59
ACC100268,CUST200268,0,349359.24,429564.42,1,Youth,P001,Active,,Active,214026.25,Yes,,No,No,No,No,No,No,,No,No,No,,No,,No,No,No,No,Married,69
ACC100269,CUST200269,0,0.0,0.0,0,Youth,P002,Active,Inactive,Inactive,0.0,No,No,No,No,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,,Widowed,67
ACC100270,CUST200270,5,0.0,0.0,3,Savings,P001,Inactive,Inactive,Inactive,0.0,No,No,No,,No,No,No,No,No,No,No,,No,No,,No,No,No,,Single,49
ACC100271,CUST200271,5,0.0,449945.1,0,Salary,P002,,,Active,0.0,No,No,No,No,No,No,Yes,No,No,No,No,,,Yes,No,,No,No,Yes,Single,43
ACC100272,CUST200272,5,0.0,390871.43,0,Salary,P001,Inactive,Inactive,Inactive,174334.13,No,No,No,,No,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,Married,27
ACC100273,CUST200273,10,343167.23,0.0,0,Salary,P003,Inactive,Inactive,,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,No,Single,34
ACC100274,CUST200274,1,0.0,498650.84,0,Youth,P002,Inactive,Inactive,,0.0,Yes,No,No,,No,No,No,No,No,Yes,Yes,No,No,,No,No,No,No,Yes,Single,0
ACC100275,CUST200275,1,0.0,0.0,3,Salary,P001,Active,,,0.0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,No,Yes,No,,No,Single,49
ACC100276,CUST200276,2,0.0,0.0,0,Current,P001,Inactive,,Inactive,173089.68,No,No,No,,Yes,No,No,,No,No,Yes,No,Yes,No,No,No,No,No,No,Single,32
ACC100277,CUST200277,1,0.0,839266.45,3,Current,P001,Inactive,,,116474.07,,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,35
ACC100278,CUST200278,2,651406.41,640160.16,0,Youth,P001,,Inactive,Inactive,331253.46,No,No,No,No,No,,,,No,,No,,No,,No,No,No,No,No,Divorced,28
ACC100279,CUST200279,2,0.0,0.0,0,Savings,P003,Active,Inactive,Inactive,210225.51,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Married,18
ACC100280,CUST200280,5,0.0,0.0,0,Current,P001,,Inactive,Active,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Married,56
ACC100281,CUST200281,0,0.0,0.0,0,Savings,P003,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,No,No,No,,Yes,Married,40
ACC100282,CUST200282,0,0.0,0.0,6,Salary,P001,,,,272382.23,No,No,No,,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Divorced,65
ACC100283,CUST200283,0,527996.42,0.0,0,Current,P003,Inactive,Inactive,Inactive,127493.01,No,No,No,,No,No,No,No,No,No,Yes,No,No,No,,No,No,,Yes,Single,24
ACC100284,CUST200284,1,0.0,0.0,3,Youth,P003,,Inactive,Inactive,0.0,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,No,Yes,No,Married,67
ACC100285,CUST200285,0,234747.57,47872.71,0,Youth,P001,Inactive,,,0.0,,No,No,Yes,,No,No,,No,No,No,No,No,No,No,No,No,No,No,Single,52
ACC100286,CUST200286,0,611481.71,342980.9,0,Savings,P003,Inactive,,Inactive,389870.0,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,No,No,Married,47
ACC100287,CUST200287,1,0.0,0.0,0,Youth,P002,,Inactive,Inactive,78904.68,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Single,68
ACC100288,CUST200288,0,0.0,0.0,1,Savings,P001,Inactive,,Inactive,0.0,Yes,No,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,Single,21
ACC100289,CUST200289,1,689315.4,0.0,0,Savings,P002,,Inactive,Inactive,0.0,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,No,No,No,Married,45
ACC100290,CUST200290,0,0.0,0.0,1,Current,P003,Active,Inactive,,74052.18,No,No,No,No,,No,No,No,No,,No,No,No,Yes,No,No,No,,No,Single,63
ACC100291,CUST200291,0,0.0,0.0,1,Current,P003,Active,,Inactive,0.0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Married,59
ACC100292,CUST200292,5,0.0,490934.55,0,Youth,P002,Inactive,,Inactive,225716.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,Divorced,45
ACC100293,CUST200293,0,0.0,0.0,0,Savings,P001,Inactive,Inactive,Inactive,274618.16,Yes,Yes,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,Single,27
ACC100294,CUST200294,0,521539.89,364619.98,0,Current,P002,Inactive,Inactive,Inactive,5950.91,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,30
ACC100295,CUST200295,1,0.0,285652.28,12,Salary,P003,Active,Inactive,,160954.92,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,No,No,Married,36
ACC100296,CUST200296,2,0.0,0.0,0,Youth,P001,Inactive,Inactive,Inactive,0.0,No,No,No,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,Married,21
ACC100297,CUST200297,0,915468.69,0.0,0,Youth,P002,Inactive,,Inactive,0.0,Yes,No,No,No,No,No,No,No,,,No,Yes,No,No,No,No,No,No,No,Single,64
ACC100298,CUST200298,1,0.0,0.0,0,Salary,P002,,Inactive,Inactive,0.0,No,No,No,No,No,No,No,,No,No,No,No,,No,Yes,No,No,No,No,Married,35
ACC100299,CUST200299,0,0.0,478822.39,1,Salary,P001,Inactive,Inactive,Inactive,575126.06,No,No,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,Single,55
ACC100300,CUST200300,0,0.0,461827.64,1,Salary,P002,Inactive,Inactive,,0.0,No,No,,No,No,No,No,,No,No,No,No,No,,No,No,No,No,No,Single,40
ACC100301,CUST200301,1,0.0,0.0,6,Current,P001,Inactive,,Inactive,0.0,No,No,No,,No,,No,No,Yes,No,No,No,No,,Yes,No,No,No,No,Widowed,23
ACC100302,CUST200302,1,391924.73,0.0,6,Salary,P001,,Inactive,Inactive,50350.65,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Single,56
